Server Name,OS,Metric,Status,Current Avg (%),Current Max (%),Predicted Avg (%),Predicted Peak (%),Trend,Risks
CN-PORTALSER-T_172.17.1.4_alex,windows,Disk (D:),OK,58.0,58.0,58.0,58.0,STABLE,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,CPU,OK,1.1,8.0,1.0,8.0,STABLE,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,Memory,OK,40.4,47.0,36.9,43.4,STABLE,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,Disk (C:),OK,25.0,25.0,25.0,25.0,STABLE,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,Disk (D:),OK,2.0,2.0,2.0,2.0,STABLE,
CN-PWD01-P_192.168.122.115_henry_zhao,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-PORTALSER-P_192.168.42.42_alex,windows,CPU,OK,5.7,27.0,4.9,26.3,STABLE,
CN-PORTALSER-P_192.168.42.42_alex,windows,Memory,OK,20.8,23.0,19.3,21.4,STABLE,
CN-PORTALSER-P_192.168.42.42_alex,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-PORTALSER-P_192.168.42.42_alex,windows,Disk (C:),OK,63.0,63.0,63.0,63.0,STABLE,
CN-PORTALSER-P_192.168.42.42_alex,windows,Disk (D:),OK,49.5,50.0,48.4,48.9,STABLE,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,CPU,OK,4.4,18.0,3.2,16.8,STABLE,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,Memory,OK,54.8,61.0,51.4,57.6,STABLE,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,Disk (D:),OK,0.0,0.0,0.0,0.0,STABLE,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,Disk (C:),OK,27.1,28.0,27.0,27.9,STABLE,
CN-PWD02-P_192.168.122.116_henry.zhao,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,CPU,WARNING,42.6,58.0,65.8,81.1,RISING,Peak > 80%
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,Memory,CRITICAL,91.5,97.0,92.2,97.6,STABLE,Peak > 90%
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,Disk (C:),OK,58.2,59.0,57.8,58.6,STABLE,
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-DWCS-P_192.168.129.17_g.bai,windows,Disk (D:),OK,10.0,10.0,10.0,10.0,STABLE,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,CPU,OK,13.6,29.0,22.1,37.5,RISING,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,Memory,OK,34.3,36.0,35.0,36.7,STABLE,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,Disk (C:),OK,59.0,59.0,59.0,59.0,STABLE,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,Disk (D:),OK,13.0,13.0,13.0,13.0,STABLE,
CN-SMF-DFWCS-P_192.168.129.16_g.bai,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,CPU,OK,3.1,34.0,5.2,36.1,STABLE,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,Memory,OK,32.4,38.0,31.9,37.5,STABLE,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,Disk (C:),OK,33.0,33.0,33.0,33.0,STABLE,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,Disk (D:),OK,2.0,2.0,2.0,2.0,STABLE,
CN-QMS-APP-p_192.168.129.23_p.ding,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-Print1-P_192.168.122.231_gang.bai,windows,CPU,WARNING,29.2,82.0,31.6,84.4,STABLE,Peak > 80%
CN-SMF-Print1-P_192.168.122.231_gang.bai,windows,Memory,OK,45.0,50.0,54.7,59.6,RISING,
CN-SMF-Print1-P_192.168.122.231_gang.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-Print1-P_192.168.122.231_gang.bai,windows,Disk (C:),OK,22.7,24.0,22.7,23.9,STABLE,
CN-SMF-Print2-P_192.168.122.232_gang.bai,windows,CPU,OK,15.8,44.0,17.8,46.0,STABLE,
CN-SMF-Print2-P_192.168.122.232_gang.bai,windows,Memory,OK,52.5,56.0,52.0,55.5,STABLE,
CN-SMF-Print2-P_192.168.122.232_gang.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-Print2-P_192.168.122.232_gang.bai,windows,Disk (C:),OK,22.9,24.0,22.6,23.7,STABLE,
CN-SMF-Print4-P_192.168.122.234_gang.bai,windows,CPU,OK,5.6,18.0,6.5,18.9,STABLE,
CN-SMF-Print4-P_192.168.122.234_gang.bai,windows,Memory,OK,50.7,53.0,47.5,49.7,STABLE,
CN-SMF-Print4-P_192.168.122.234_gang.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-SMF-Print4-P_192.168.122.234_gang.bai,windows,Disk (C:),OK,21.3,22.0,21.6,22.3,STABLE,
CN-SMF-Print3-P_192.168.122.233_gang.bai,windows,CPU,OK,8.3,21.0,10.2,22.9,STABLE,
CN-SMF-Print3-P_192.168.122.233_gang.bai,windows,Memory,WARNING,78.9,83.0,77.5,81.6,STABLE,Peak > 80%
CN-SMF-Print3-P_192.168.122.233_gang.bai,windows,Disk (C:),OK,22.2,24.0,21.7,23.5,STABLE,
CN-SMF-Print3-P_192.168.122.233_gang.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-networker-p_192.168.41.165,windows,CPU,OK,10.5,31.0,0.0,20.5,FALLING,
CN-networker-p_192.168.41.165,windows,Memory,OK,45.6,50.0,48.6,53.0,STABLE,
CN-networker-p_192.168.41.165,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-networker-p_192.168.41.165,windows,Disk (D:),OK,3.0,3.0,3.0,3.0,STABLE,
CN-networker-p_192.168.41.165,windows,Disk (C:),OK,28.0,28.0,28.0,28.0,STABLE,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,CPU,OK,1.1,10.0,1.3,10.2,STABLE,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,Memory,OK,12.2,13.0,12.9,13.7,STABLE,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,Disk (D:),OK,32.0,32.0,32.0,32.0,STABLE,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,Disk (C:),OK,77.3,78.0,76.6,77.3,STABLE,
CN-tableau-ma-P_192.168.129.41_wei.liu,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNAD01_192.168.41.251_xr.ji,windows,CPU,OK,54.7,70.0,62.3,77.6,RISING,
CNAD01_192.168.41.251_xr.ji,windows,Memory,OK,64.0,74.0,70.0,80.0,RISING,
CNAD01_192.168.41.251_xr.ji,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNAD01_192.168.41.251_xr.ji,windows,Disk (C:),OK,25.9,28.0,28.2,30.2,STABLE,
CNAD01_192.168.41.251_xr.ji,windows,Disk (D:),OK,18.2,27.0,20.2,29.0,STABLE,
CNAD01_192.168.41.251_xr.ji,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNADFSProxy_192.168.41.69_henry,windows,CPU,OK,0.6,5.0,1.2,5.6,STABLE,
CNADFSProxy_192.168.41.69_henry,windows,Memory,OK,43.5,51.0,58.0,65.5,RISING,
CNADFSProxy_192.168.41.69_henry,windows,Disk (C:),OK,22.5,23.0,23.6,24.1,STABLE,
CNADFSProxy_192.168.41.69_henry,windows,Disk (D:),OK,0.0,0.0,0.0,0.0,STABLE,
CNADFSProxy_192.168.41.69_henry,windows,Disk (D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNADFSProxy_192.168.41.69_henry,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNADFSProxy_192.168.41.69_henry,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNAD02_192.168.41.252_xr.ji,windows,CPU,OK,51.5,59.0,54.4,61.9,STABLE,
CNAD02_192.168.41.252_xr.ji,windows,Memory,OK,60.0,67.0,64.1,71.1,STABLE,
CNAD02_192.168.41.252_xr.ji,windows,Disk (D:),OK,25.2,33.0,25.7,33.5,STABLE,
CNAD02_192.168.41.252_xr.ji,windows,Disk (C:),OK,23.4,24.0,22.8,23.4,STABLE,
CNAD02_192.168.41.252_xr.ji,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNAD02_192.168.41.252_xr.ji,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX01_192.168.41.210_xr.ji,windows,CPU,OK,15.7,48.0,21.2,53.6,RISING,
CNEX01_192.168.41.210_xr.ji,windows,Memory,OK,49.6,53.0,51.1,54.5,STABLE,
CNEX01_192.168.41.210_xr.ji,windows,Disk (D:),OK,55.9,59.0,59.3,62.5,STABLE,
CNEX01_192.168.41.210_xr.ji,windows,Disk (C:),OK,51.7,58.0,54.9,61.3,STABLE,
CNEX01_192.168.41.210_xr.ji,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX01_192.168.41.210_xr.ji,windows,Disk (F:),OK,58.2,60.0,58.5,60.3,STABLE,
CNEX01_192.168.41.210_xr.ji,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX01_192.168.41.210_xr.ji,windows,Disk (Disk IO Stats-2 F:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNADFS_192.168.41.67_henry,windows,CPU,OK,3.3,11.0,3.7,11.4,STABLE,
CNADFS_192.168.41.67_henry,windows,Memory,OK,29.1,31.0,25.2,27.1,STABLE,
CNADFS_192.168.41.67_henry,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNADFS_192.168.41.67_henry,windows,Disk (C:),OK,36.0,36.0,35.9,35.9,STABLE,
CNADFS_192.168.41.67_henry,windows,Disk (D:),OK,2.0,2.0,2.0,2.0,STABLE,
CNADFS_192.168.41.67_henry,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX02_192.168.41.211_xr.ji,windows,CPU,OK,10.4,44.0,17.1,50.7,RISING,
CNEX02_192.168.41.211_xr.ji,windows,Memory,OK,48.0,52.0,52.2,56.2,STABLE,
CNEX02_192.168.41.211_xr.ji,windows,Disk (D:),OK,47.4,52.0,55.4,60.0,RISING,
CNEX02_192.168.41.211_xr.ji,windows,Disk (C:),OK,53.6,59.0,55.3,60.7,STABLE,
CNEX02_192.168.41.211_xr.ji,windows,Disk (F:),OK,58.2,60.0,58.5,60.3,STABLE,
CNEX02_192.168.41.211_xr.ji,windows,Disk (Disk IO Stats-2 F:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX02_192.168.41.211_xr.ji,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNEX02_192.168.41.211_xr.ji,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNPLMVIEW01_192.168.122.83_p.ding,windows,CPU,OK,1.5,28.0,2.4,29.0,STABLE,
CNPLMVIEW01_192.168.122.83_p.ding,windows,Memory,OK,16.2,34.0,14.8,32.6,STABLE,
CNPLMVIEW01_192.168.122.83_p.ding,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNPLMVIEW01_192.168.122.83_p.ding,windows,Disk (C:),OK,51.0,54.0,50.8,53.8,STABLE,
CNPLMVIEW01_192.168.122.83_p.ding,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNPLMVIEW01_192.168.122.83_p.ding,windows,Disk (D:),OK,36.0,36.0,36.0,36.0,STABLE,
CNPLMVIEW02_192.168.122.84_p.ding,windows,CPU,OK,0.5,2.0,0.6,2.1,STABLE,
CNPLMVIEW02_192.168.122.84_p.ding,windows,Memory,OK,12.0,13.0,12.3,13.3,STABLE,
CNPLMVIEW02_192.168.122.84_p.ding,windows,Disk (D:),OK,78.0,78.0,78.0,78.0,STABLE,
CNPLMVIEW02_192.168.122.84_p.ding,windows,Disk (Disk IO Stats-0 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNPLMVIEW02_192.168.122.84_p.ding,windows,Disk (C:),OK,17.8,18.0,17.1,17.3,STABLE,
CNPLMVIEW02_192.168.122.84_p.ding,windows,Disk (Disk IO Stats-1 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNsfbtel02_192.168.41.197_henry,windows,CPU,OK,3.7,29.0,5.1,30.4,STABLE,
CNsfbtel02_192.168.41.197_henry,windows,Memory,OK,24.9,31.0,30.6,36.7,RISING,
CNsfbtel02_192.168.41.197_henry,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
CNsfbtel02_192.168.41.197_henry,windows,Disk (C:),OK,19.2,20.0,20.0,20.8,STABLE,
Card-back_192.168.11.109_hs.wang,windows,CPU,OK,8.0,24.0,8.4,24.4,STABLE,
Card-back_192.168.11.109_hs.wang,windows,Memory,OK,65.2,68.0,65.3,68.2,STABLE,
Card-back_192.168.11.109_hs.wang,windows,Disk (C:),OK,18.5,19.0,18.4,18.9,STABLE,
Card-back_192.168.11.109_hs.wang,windows,Disk (Z:),OK,10.0,10.0,10.0,10.0,STABLE,
Card-back_192.168.11.109_hs.wang,windows,Disk (D:),OK,10.0,10.0,10.0,10.0,STABLE,
Card-back_192.168.11.109_hs.wang,windows,Disk (Disk IO Stats-0 Z: C: D: E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
Card-back_192.168.11.109_hs.wang,windows,Disk (E:),OK,3.0,3.0,3.0,3.0,STABLE,
Customs-ds_192.168.41.240_lp.zhu,windows,CPU,OK,3.0,27.0,3.0,27.1,STABLE,
Customs-ds_192.168.41.240_lp.zhu,windows,Memory,OK,74.7,78.0,68.4,71.7,FALLING,
Customs-ds_192.168.41.240_lp.zhu,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
Customs-ds_192.168.41.240_lp.zhu,windows,Disk (D:),OK,80.1,83.0,77.0,79.8,STABLE,
Customs-ds_192.168.41.240_lp.zhu,windows,Disk (C:),OK,70.0,70.0,70.0,70.0,STABLE,
Deshuo-00005614_192.168.118.4_yinghang,windows,CPU,OK,0.8,14.0,1.0,14.3,STABLE,
Deshuo-00005614_192.168.118.4_yinghang,windows,Memory,OK,20.7,23.0,21.7,24.0,STABLE,
Deshuo-00005614_192.168.118.4_yinghang,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
Deshuo-00005614_192.168.118.4_yinghang,windows,Disk (C:),OK,79.9,80.0,79.9,79.9,STABLE,
Customs_test_192.168.41.127_lp.zhu,windows,CPU,OK,28.7,37.0,28.7,37.0,STABLE,
Customs_test_192.168.41.127_lp.zhu,windows,Memory,OK,24.7,29.0,24.8,29.2,STABLE,
Customs_test_192.168.41.127_lp.zhu,windows,Disk (D:),WARNING,81.8,82.0,81.4,81.6,STABLE,Peak > 80%
Customs_test_192.168.41.127_lp.zhu,windows,Disk (C:),OK,77.6,78.0,78.6,79.0,STABLE,
Customs_test_192.168.41.127_lp.zhu,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-AD01_10.63.30.40_auto,windows,CPU,OK,0.2,10.0,0.1,9.9,STABLE,
HU-AD01_10.63.30.40_auto,windows,Memory,OK,15.2,17.0,15.6,17.4,STABLE,
HU-AD01_10.63.30.40_auto,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-AD01_10.63.30.40_auto,windows,Disk (D:),OK,62.0,74.0,44.7,56.7,FALLING,
HU-AD01_10.63.30.40_auto,windows,Disk (C:),OK,27.9,28.0,27.5,27.6,STABLE,
HU-AD01_10.63.30.40_auto,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
EBSFileMangemen_192.168.41.22_qb.huang,windows,CPU,OK,19.2,45.0,19.7,45.5,STABLE,
EBSFileMangemen_192.168.41.22_qb.huang,windows,Memory,OK,52.0,54.0,51.8,53.8,STABLE,
EBSFileMangemen_192.168.41.22_qb.huang,windows,Disk (C:),OK,58.0,58.0,58.0,58.0,STABLE,
EBSFileMangemen_192.168.41.22_qb.huang,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
EBSFileMangemen_192.168.41.22_qb.huang,windows,Disk (E:),WARNING,85.0,85.0,85.0,85.0,STABLE,Peak > 80%
EBSFileMangemen_192.168.41.22_qb.huang,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-AD02_10.63.30.41_auto,windows,CPU,OK,0.5,8.0,1.5,9.0,STABLE,
HU-AD02_10.63.30.41_auto,windows,Memory,OK,15.5,18.0,17.1,19.6,STABLE,
HU-AD02_10.63.30.41_auto,windows,Disk (E:),OK,0.0,0.0,0.0,0.0,STABLE,
HU-AD02_10.63.30.41_auto,windows,Disk (C:),OK,25.2,27.0,27.3,29.0,STABLE,
HU-AD02_10.63.30.41_auto,windows,Disk (D:),OK,55.5,75.0,27.7,47.2,FALLING,
HU-AD02_10.63.30.41_auto,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-AD02_10.63.30.41_auto,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-AD02_10.63.30.41_auto,windows,Disk (Disk IO Stats-2 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-FileServer_10.63.30.44_auto,windows,CPU,OK,0.5,26.0,0.5,26.0,STABLE,
HU-FileServer_10.63.30.44_auto,windows,Memory,OK,31.2,59.0,32.1,59.9,STABLE,
HU-FileServer_10.63.30.44_auto,windows,Disk (D:),OK,63.0,65.0,58.9,60.9,STABLE,
HU-FileServer_10.63.30.44_auto,windows,Disk (C:),OK,26.0,26.0,26.0,26.0,STABLE,
HU-FileServer_10.63.30.44_auto,windows,Disk (F:),OK,50.3,60.0,44.4,54.1,FALLING,
HU-FileServer_10.63.30.44_auto,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-FileServer_10.63.30.44_auto,windows,Disk (Disk IO Stats-3 F:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
HU-FileServer_10.63.30.44_auto,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SMF-Raq_192.168.41.94_hanley,windows,CPU,OK,0.3,19.0,0.3,19.0,STABLE,
SMF-Raq_192.168.41.94_hanley,windows,Memory,OK,18.6,20.0,18.2,19.6,STABLE,
SMF-Raq_192.168.41.94_hanley,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SMF-Raq_192.168.41.94_hanley,windows,Disk (C:),OK,44.2,45.0,44.2,45.0,STABLE,
SMF-Raq_192.168.41.94_hanley,windows,Disk (D:),OK,8.0,8.0,8.0,8.0,STABLE,
SMF-Raq_192.168.41.94_hanley,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
KQ-2-New_192.168.10.10_hs.huang,windows,CPU,OK,2.1,11.0,2.4,11.3,STABLE,
KQ-2-New_192.168.10.10_hs.huang,windows,Memory,OK,52.3,61.0,55.3,64.0,STABLE,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (C:),OK,50.0,50.0,50.0,50.0,STABLE,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (F:),OK,55.0,55.0,55.0,55.0,STABLE,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (E:),OK,58.0,58.0,58.0,58.0,STABLE,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
KQ-2-New_192.168.10.10_hs.huang,windows,Disk (Disk IO Stats-2 F:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
STP-SQLDBSvr_192.168.41.184_xj.fei,windows,CPU,OK,2.4,13.0,2.2,12.8,STABLE,
STP-SQLDBSvr_192.168.41.184_xj.fei,windows,Memory,OK,73.4,75.0,77.0,78.7,STABLE,
STP-SQLDBSvr_192.168.41.184_xj.fei,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
STP-SQLDBSvr_192.168.41.184_xj.fei,windows,Disk (C:),OK,57.9,58.0,58.1,58.2,STABLE,
STP-SQLDBSvr_192.168.41.184_xj.fei,windows,Disk (D:),OK,44.0,44.0,44.0,44.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,CPU,OK,4.6,19.0,4.6,19.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,Memory,OK,34.0,34.0,34.0,34.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,Disk (C:),OK,42.1,45.0,42.1,45.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,Disk (D:),OK,71.0,72.0,71.0,72.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,Disk (E:),OK,11.3,18.0,11.3,18.0,STABLE,
KMS-11153_192.168.11.153_p.ding,windows,Disk (Disk IO Stats-0 C: D: E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
STP-WEB_192.168.41.29_hanley,windows,CPU,OK,1.0,7.0,1.2,7.1,STABLE,
STP-WEB_192.168.41.29_hanley,windows,Memory,OK,35.1,45.0,40.0,49.9,STABLE,
STP-WEB_192.168.41.29_hanley,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
STP-WEB_192.168.41.29_hanley,windows,Disk (E:),OK,34.0,34.0,34.0,34.0,STABLE,
STP-WEB_192.168.41.29_hanley,windows,Disk (C:),WARNING,86.3,87.0,87.0,87.7,STABLE,Peak > 80%
STP-WEB_192.168.41.29_hanley,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SVN-SERVER-NEW_192.168.41.122_liam,windows,CPU,OK,1.5,9.0,1.7,9.2,STABLE,
SVN-SERVER-NEW_192.168.41.122_liam,windows,Memory,OK,69.9,73.0,67.9,71.0,STABLE,
SVN-SERVER-NEW_192.168.41.122_liam,windows,Disk (E:),OK,69.7,71.0,66.5,67.9,STABLE,
SVN-SERVER-NEW_192.168.41.122_liam,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SVN-SERVER-NEW_192.168.41.122_liam,windows,Disk (C:),OK,48.5,49.0,47.7,48.1,STABLE,
SVN-SERVER-NEW_192.168.41.122_liam,windows,Disk (Disk IO Stats-1 E:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
UG-SERVER2_192.168.11.159_p.ding,windows,CPU,OK,2.4,12.0,2.8,12.4,STABLE,
UG-SERVER2_192.168.11.159_p.ding,windows,Memory,OK,60.4,64.0,55.6,59.3,STABLE,
UG-SERVER2_192.168.11.159_p.ding,windows,Disk (C:),OK,34.0,34.0,34.0,34.0,STABLE,
UG-SERVER2_192.168.11.159_p.ding,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SVN_192.168.11.201_hs.wang,windows,CPU,OK,0.1,2.0,0.1,2.0,STABLE,
SVN_192.168.11.201_hs.wang,windows,Memory,OK,25.5,27.0,25.7,27.2,STABLE,
SVN_192.168.11.201_hs.wang,windows,Disk (Disk IO Stats-0 C: D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
SVN_192.168.11.201_hs.wang,windows,Disk (D:),OK,71.0,71.0,71.0,71.0,STABLE,
SVN_192.168.11.201_hs.wang,windows,Disk (C:),OK,47.0,47.0,47.0,47.0,STABLE,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,CPU,OK,13.5,37.0,13.3,36.8,STABLE,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,Memory,OK,47.4,50.0,47.5,50.1,STABLE,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,Disk (D:),OK,0.0,0.0,0.0,0.0,STABLE,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,Disk (C:),OK,39.2,40.0,38.5,39.3,STABLE,
VN-SMF-Print-p_10.39.104.18_gang.bai,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
WMS-4104_192.168.41.4_g.bai,windows,CPU,OK,10.1,33.0,10.5,33.4,STABLE,
WMS-4104_192.168.41.4_g.bai,windows,Memory,OK,59.5,62.0,56.2,58.8,STABLE,
WMS-4104_192.168.41.4_g.bai,windows,Disk (Disk IO Stats-0 C:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
WMS-4104_192.168.41.4_g.bai,windows,Disk (D:),OK,62.8,64.0,61.4,62.6,STABLE,
WMS-4104_192.168.41.4_g.bai,windows,Disk (C:),OK,80.0,80.0,80.0,80.0,STABLE,
WMS-4104_192.168.41.4_g.bai,windows,Disk (Disk IO Stats-1 D:),NODATA,0.0,0.0,0.0,0.0,UNKNOWN,
WMS-4208_192.168.42.8_g.bai,windows,CPU,OK,15.7,34.0,19.3,37.6,STABLE,
